Region,County,Municipality,BIN,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Date of Last Inspection,Poor Status
5,Erie,Aurora (Town),3327950,3.8 MI SW OF EAST AURORA,MILL ROAD,W B CAZENOVIA CRK,County,1984,06/25/2019,Y
5,Erie,Aurora (Town),1047580,1 MI N JCT US 20A & SH400,PORTERVILLE ROAD,400 400 53011050,NYSDOT,1971,06/10/2019,N
5,Erie,Aurora (Town),3328760,.6 MI EAST OF JEWETTVILLE,TANNERY ROAD,W B CAZENOVIA CRK,County,1933,10/07/2019,N
5,Erie,Aurora (Town),3327990,IN WEST FALLS,WEST FALLS ROAD,W B CAZENOVIA CRK,County,1993,05/28/2019,N
5,Erie,Aurora (Town),3328120,2.8 MI W OF EAST AURORA,WILLARDSHIRE ROAD,CAZENOVIA CREEK,County,1988,06/29/2018,N
5,Erie,Blasdell (Village),1028250,1 MI N JCT US 62 & SH 179,62  62 53031264,NORFOLK SOUTHERN,NYSDOT,1987,08/22/2018,N
5,Erie,Blasdell (Village),1039449,0.9 MI E JCT RTS 179 + 5,179 179 53011004,FORD CO ACCESS RD,NYSDOT,1966,08/16/2019,N
5,Erie,Blasdell (Village),2260830,0.8 MI SW OF BLASDELL,JEFFREY BOULEVARD,RUSH CREEK,Town,1992,07/10/2018,N
5,Erie,Blasdell (Village),3327710,.75 MI. SE OF WOODLAWN,MAPLE   AVENUE,RUSH CREEK,Town,1923,07/10/2018,N
5,Erie,Boston (Town),1071032,.3 MI S JCT US219 & SH391,219  219 53121162,EIGHTEEN MILE CRK,NYSDOT,1981,06/26/2019,N
5,Erie,Boston (Town),1071031,.3 MI S JCT US219 & SH391,219  219 53121162,EIGHTEEN MILE CRK,NYSDOT,1981,06/26/2019,N
5,Erie,Boston (Town),1071022,JCT RTS US 219 & NY 391,219  219 53121165,391  219 53021181,NYSDOT,1981,08/05/2019,N
5,Erie,Boston (Town),1071021,JCT RTS US 219 & NY 391,219  219 53121165,391  219 53021181,NYSDOT,1981,08/05/2019,N
5,Erie,Boston (Town),1041630,2.4 MI SE JCT SH391&SH277,BOSTON STATE ROAD,ANTHONY GULF,County,1929,11/14/2018,N
5,Erie,Boston (Town),1041640,1.6 MI SE JCT SH391&SH277,BOSTON STATE ROAD,IRISH GULF,County,1976,11/14/2018,N
5,Erie,Boston (Town),1041620,8.5 MI N JCT US219 & SH39,BOSTON STATE ROAD,LANDON BROOK,County,1978,05/31/2018,N
5,Erie,Boston (Town),3327750,1 MILE NW OF BOSTON,ECKHARDT ROAD,BR EIGHTEEN MI CK,County,2003,10/16/2019,N
5,Erie,Boston (Town),3327840,0.9 MI. N. OF BOSTON,HILLCROFT DR.,EIGHTEEN MILE CRK,County,1935,10/15/2019,Y
5,Erie,Boston (Town),3327540,.2 MILE WEST OF BOSTON,MILL STREET,EIGHTEEN MILE CRK,County,1953,11/21/2018,N
5,Erie,Boston (Town),3327610,.4 MILE WEST OF PATCHIN,PATCHIN ROAD,EIGHTEEN MILE CRK,County,1991,05/02/2018,N
5,Erie,Boston (Town),1071060,4.6 MI S JCT 219 & S EXPY,RICE HILL ROAD,219  219 53121118,NYSDOT,1981,08/16/2019,N
5,Erie,Boston (Town),1071050,3.1 MI S JCT 219 & S EXPY,SHERO ROAD,219  219 53121133,NYSDOT,1981,05/20/2019,N
5,Erie,Boston (Town),1071820,3.1 MI S JCT 219 & S EXPY,SHERO ROAD,219  219 53121133,NYSDOT,1981,05/20/2019,N
5,Erie,Boston (Town),3328560,.8 MILE SE OF BOSTON,TREVETT ROAD,EIGHTEEN MILE CRK,County,1930,07/22/2019,Y
5,Erie,Boston (Town),3368440,5.2 MI S JCT SH277 &SH391,WEST TILLEN ROAD,EIGHTEEN MILE CRK,County,1994,06/06/2018,N
5,Erie,Boston (Town),1071040,1.1 MI S JCT US219&S EXPY,ZIMMERMAN ROAD,219  219 53121153,NYSDOT,1981,07/17/2019,N
5,Erie,Boston (Town),3327600,.1 MILE SW OF BOSTON,ZIMMERMAN ROAD,EIGHTEEN MILE CRK,County,1987,06/06/2018,N
5,Erie,Brant (Town),1001350,0.8 MI NE JCT RTS 5 & 249,5   5 53021031,MUDDY CREEK,NYSDOT,1993,08/13/2019,Y
5,Erie,Brant (Town),1043290,0.6 MI E JCT RTS 429 +323,249 249 53011045,DELAWARE CREEK,NYSDOT,2003,11/01/2019,N
5,Erie,Brant (Town),1061130,0.7 MI W JCT RTS 249 & 62,249 249 53011076,BIG SISTER CREEK,NYSDOT,1999,11/18/2019,N
5,Erie,Brant (Town),3367890,1 MILE NORTH OF BRANT,ANGOLA-BRANT ROAD,DELAWARE CREEK,County,1985,05/30/2018,N
5,Erie,Brant (Town),3327830,1 MI N OF NORTH COLLINS,CAIN ROAD,BIG SISTER CREEK,County,1955,07/31/2018,N
5,Erie,Brant (Town),3367980,.4 MI W JCT US 20 & CR491,CAIN ROAD,DELAWARE CREEK,County,2011,11/05/2019,N
5,Erie,Brant (Town),5512310,5.2 MI. NE OF I-90 INT 58,CR492 HARDPAN RD,90IX,NYS Thruway Authority,1956,10/15/2018,N
5,Erie,Brant (Town),2212900,0.8 MI.N.OF BRANT,ELLIS ROAD,DELAWARE CREEK,Town,1957,07/25/2018,N
5,Erie,Brant (Town),2212890,1 MI SW OF NORTH COLLINS,HALLEY ROAD,BIG SISTER CREEK,Town,1960,04/23/2018,N
5,Erie,Brant (Town),6600030,2.1 MI. NE OF I-90 INT 58,MILESTRIP RD,90IX,NYS Thruway Authority,2015,10/28/2019,N
5,Erie,Brant (Town),3327430,.7 MILE SW OF N COLLINS,MILESTRIP ROAD,BIG SISTER CREEK,County,1961,05/30/2018,N
5,Erie,Brant (Town),6048500,JCT RT 438 + I-90,NY 438 4 MILE LEVEL RD,90IX,NYS Thruway Authority,2015,10/28/2019,N
5,Erie,Brant (Town),1061120,JCT RTS 249 + I-90,Route 249,90 IX,NYS Thruway Authority,1958,11/15/2018,N
5,Erie,Buffalo (City),1001520,3.1 MI N JCT NY5 & 179,5   5 53023001,COMMERCE STREET,NYSDOT,1991,11/05/2018,N
5,Erie,Buffalo (City),1074280,3.5 MI N JCT SH 5 & SH179,5   5 53023005,TIFFT STREET,NYSDOT,1991,08/07/2019,N
5,Erie,Buffalo (City),1001549,2.1 M SOUTH OF RTE I-90 &,5   5 53023015,OHIO ST,NYSDOT,2009,10/23/2019,N
5,Erie,Buffalo (City),1001559,2.4 MI S JCT SH 5 & SH 16,5   5 53023017,ABD BUFFALO CREEK RR,NYSDOT,1965,10/16/2018,N
5,Erie,Buffalo (City),1001579,JCT OF RTS 5 & I-190,5   5 53023027,190IX,NYSDOT,1956,12/01/2017,N
5,Erie,Buffalo (City),1001590,JCT SH 5 & SH 198,5 X,198 198 53011029,NYSDOT,1952,10/30/2019,Y
5,Erie,Buffalo (City),2001600,.7 MI NE JCT SH 5 & SH198,5 X,CSXT/CN & D&H,City,1910,10/24/2018,N
5,Erie,Buffalo (City),5054360,3.0 MI NE JCT RTS 5 + 16,5 X,SCAJAQUADA CREEK,Authority or Commission - Other,1921,11/15/2018,N
5,Erie,Buffalo (City),2011960,.8 MI W JCT SH 16 & I190,16  16 53022028,CSX TRANS/ AMTRAK,City,1989,09/28/2018,N
5,Erie,Buffalo (City),2011930,JCT RT 16 & BUFFALO RIVER,16 X,BUFFALO RIVER,City,1998,08/01/2018,N
5,Erie,Buffalo (City),100157A,JCT OF SH 5 & I190,"190IX SB ON-RAMP ""B"" FROM SKYWAY",Perry Blvd.,NYS Thruway Authority,1958,10/17/2019,N
5,Erie,Buffalo (City),1022680,2.9 MI NE JCT RTS 33 + 5,33  33 53011035,33   33 53011040,NYSDOT,1965,12/03/2018,N
5,Erie,Buffalo (City),1022742,3.5 MI NE JCT RTS 33 & 5,33  33 53011053,W L GAITER AVENUE,NYSDOT,1967,09/17/2019,N
5,Erie,Buffalo (City),1022741,3.5 MI NE JCT RTS 33 & 5,33  33 53011053,W L GAITER AVENUE,NYSDOT,1967,09/17/2019,N
5,Erie,Buffalo (City),1022750,3.7 MI NE JCT SH5 & SH33,33  33 53011055,OLYMPIC AVENUE,NYSDOT,1967,04/27/2018,N
5,Erie,Buffalo (City),1060131,4.7 MI NE JCT SH 33 & SH5,33  33 53011057,62  62 53033073,NYSDOT,1966,07/09/2018,N
5,Erie,Buffalo (City),1060132,3.9 MI NE JCT SH 33 & SH5,33  33 53011057,62  62 53033073,NYSDOT,1966,04/20/2018,N
5,Erie,Buffalo (City),1022760,4.1 MI NE JCT SH5 & SH33,33  33 53011059,SUFFOLK STREET,NYSDOT,1966,06/04/2018,N
5,Erie,Buffalo (City),1069950,JCT ELM OAK ART&KENS EXPY,33 X,33 X,NYSDOT,1980,10/23/2018,N
5,Erie,Buffalo (City),2028440,.2 MI N JCT US 62 & SH130,62  62 53033053,WEST SHORE AVENUE,City,1910,09/06/2019,N
5,Erie,Buffalo (City),2028430,0.2 MI S JCT RTS 62 + 130,62 X,CSX TRANS/AMTRAK,City,1979,10/17/2018,Y
5,Erie,Buffalo (City),5512619,JCT RTS I190 < 198,190 IX,SCAJAQUADA CREEK,NYS Thruway Authority,1957,10/17/2018,N
5,Erie,Buffalo (City),103989C,JCT.RTS.198 & I-190,190I SB to 198 EB,190I X,NYSDOT,1963,11/15/2018,N
5,Erie,Buffalo (City),1063110,EXIT N9 OFF I90,190I X,190I X,NYSDOT,1972,11/25/2019,N
5,Erie,Buffalo (City),5512649,2.0 MI.NW JCT.I190 & 198,190IX,AUSTIN ST,NYS Thruway Authority,1957,07/27/2018,N
5,Erie,Buffalo (City),5512219,1.1 MI W JCT RTS I190< 16,190IX,BABCOCK ST,NYS Thruway Authority,1957,09/09/2019,N
5,Erie,Buffalo (City),5512199,0.9 MI E JCT RTS I190< 16,190IX,BAILEY AVE. (US 6,NYS Thruway Authority,1957,07/09/2019,N
5,Erie,Buffalo (City),5512589,1.2 MI SSE PEACE BRIDGE,190IX,Busti Ave. Access,NYS Thruway Authority,1957,11/16/2018,N
5,Erie,Buffalo (City),5512279,3.8 MI WNW JCT RTSI190<16,190IX,CSX Railroad,NYS Thruway Authority,1957,09/18/2019,N
5,Erie,Buffalo (City),5046459,0.2 MI E JCT RTS 354 & 62,190IX,Clinton Street,NYS Thruway Authority,1959,07/31/2018,N
5,Erie,Buffalo (City),5512259,2.9 MI WNW JCT RTSI190<16,190IX,ERIE LACK RR (ABD),NYS Thruway Authority,1957,06/19/2019,N
5,Erie,Buffalo (City),5512209,0.5 MI W JCT RTS I190< 16,190IX,MILTON ST,NYS Thruway Authority,1957,09/09/2019,N
5,Erie,Buffalo (City),5011959,JCT RT 16 + I-90,190IX,NY 16 SENECA ST,NYS Thruway Authority,1956,05/16/2018,N
5,Erie,Buffalo (City),5520159,0.4 MI E INT N6 I 190,190IX,NY-5,NYS Thruway Authority,1959,12/09/2019,N
5,Erie,Buffalo (City),5512669,3.1 MI NW JCT I190 < 198,190IX,ONTARIO ST EXIT RAMP,NYS Thruway Authority,1957,06/07/2018,N
5,Erie,Buffalo (City),5512229,1.7 MI WNW JCT RTSI190<16,190IX,PEABODY STREET,NYS Thruway Authority,1957,09/19/2019,Y
5,Erie,Buffalo (City),5512599,0.4 MI S PEACE BRIDGE,190IX,PUMP STATION ACCESS RD,NYS Thruway Authority,1994,05/16/2018,N
5,Erie,Buffalo (City),5512249,2.4 MI WNW JCT RTSI190<16,190IX,SMITH ST,NYS Thruway Authority,1957,04/20/2018,N
5,Erie,Buffalo (City),5512239,.3 MI E 190I EXIT N4,190IX,Selkirk Street,NYS Thruway Authority,1957,06/02/2018,N
5,Erie,Buffalo (City),5512609,2.6 MI S JCT RTS I190<198,190IX,WEST FERRY ST,NYS Thruway Authority,1957,08/07/2018,N
5,Erie,Buffalo (City),1063100,INT N8 ON I-90,190IX,190IX,NYSDOT,1972,11/20/2018,N
5,Erie,Buffalo (City),1063090,INT N8 ON I-90,190IX,190IX,NYSDOT,1972,11/20/2018,N
5,Erie,Buffalo (City),5512679,3.4 MI.NN JCT.I190 & 198,190IX,BLACK ROCK HARBOR RD,NYS Thruway Authority,1957,05/04/2018,N
5,Erie,Buffalo (City),552015F,EXIT N7 OF I190,190IX,ERIE STREET,NYSDOT,1956,10/22/2019,N
5,Erie,Buffalo (City),5512289,4.1 MI WNW JCT RTSI190<16,190IX,HAMBURG ST,NYS Thruway Authority,1957,05/16/2018,N
5,Erie,Buffalo (City),5512639,1.7 MI NW JCT I190 < 198,190IX,HAMILTON ST,NYS Thruway Authority,1957,04/15/2019,N
5,Erie,Buffalo (City),5512659,2.5 MI NW JCT I190 < 198,190IX,HERTEL AVE,NYS Thruway Authority,1957,05/04/2018,N
5,Erie,Buffalo (City),5512269,3.3 MI WNW JCT I190/SH 16,190IX,VAN RENSSELAER ST,NYS Thruway Authority,1957,09/17/2019,N
5,Erie,Buffalo (City),103989D,JCT.RTS.198 & I-190,190IX (NB) RAMP B,CSX TRANS/AMTRAK,NYSDOT,1963,10/22/2018,N
5,Erie,Buffalo (City),552015C,EXIT N6 OF I190,"190IX NB OFF-RAMP "" U"" TO ELM STREET",EXCHANGE STREET,NYS Thruway Authority,1960,04/10/2019,N
5,Erie,Buffalo (City),552015H,EXIT N7 OF I190,"190IX NB OFF-RAMP ""E"" TO CHURCH ST",RELIEF,NYS Thruway Authority,1956,06/03/2019,N
5,Erie,Buffalo (City),552015E,EXIT N7 OF I190,"190IX NB ON-RAMP ""X"" FROM OAK STREET",EXCHANGE STREET,NYS Thruway Authority,1960,04/12/2019,N
5,Erie,Buffalo (City),552015I,.3 MI NW EXIT N7 OF I190,190IX NB ON-RAMP ���F��� FROM CHURCH STREET,RELIEF,NYS Thruway Authority,1956,07/23/2019,N
5,Erie,Buffalo (City),226041A,1.2 MI E JCT SH 5 & I190,190IX NB RAMP HAMBURG ST,RELIEF,NYS Thruway Authority,1998,08/08/2018,N
5,Erie,Buffalo (City),1069940,0.2 MI E JCT RTS 5 & 16,190IX RAMP TO ELM ST,NY 16 SENECA ST,NYSDOT,1980,04/19/2018,N
5,Erie,Buffalo (City),552015D,EXIT N6 OF I190,190IX SB OFF-RAMP ���V��� TO SENECA ST,190IX,NYS Thruway Authority,1960,04/11/2019,N
5,Erie,Buffalo (City),103989B,JCT.RTS.198 & I-190,190IX SB ON-RAMP E FROM NY 198,190IX,NYSDOT,1963,08/28/2019,N
5,Erie,Buffalo (City),552015B,EXIT N6 OF I190,190IX SB ON-RAMP ���W��� FROM OAK ST,190IX,NYS Thruway Authority,1960,04/12/2019,N
5,Erie,Buffalo (City),552015A,EXIT N6 OF I190,190IX SB ON-RAMP ���Y��� FROM WASHINGTON ST,190IX SB OFF-RAMP ���V��� FROM 190IX SB,NYS Thruway Authority,1960,04/11/2019,N
5,Erie,Buffalo (City),1072850,.6 MI S EXIT N14 OF I190,190IX SB RAMP TO NY 266,BLACK ROCK HARBOR RD,NYS Thruway Authority,1984,07/10/2018,N
5,Erie,Buffalo (City),1039880,JCT RTS 198 + I-190,198  198 53011001,SCAJAQUADA CR,NYSDOT,1960,08/24/2018,N
5,Erie,Buffalo (City),1039899,JCT.RTS.198 & I-190,198  198 53011001,WEST AVENUE,NYSDOT,1963,08/30/2018,N
5,Erie,Buffalo (City),1047259,JCT S.H.384 & S.H.198,198  198 53011020,384  X,NYSDOT,1936,10/18/2018,N
5,Erie,Buffalo (City),1039930,0.8 MI E JCT RT 198 +I-90,198 198 53011008,SCAJAQUADA CREEK,NYSDOT,1960,07/20/2018,N
5,Erie,Buffalo (City),1039940,0.9 MI E JCT RT 198 +I-90,198 198 53011008,SCAJAQUADA CREEK,NYSDOT,1960,07/20/2018,N
5,Erie,Buffalo (City),1039959,1.3 MI E JCT RT 198 +I-90,198 198 53011012,SCAJAQUADA CREEK,NYSDOT,1960,10/11/2018,Y
5,Erie,Buffalo (City),1039989,1.6 MI E JCT RT 198 + I90,198 198 53011015,SCAJAQUADA CREEK,NYSDOT,1960,11/26/2018,N
5,Erie,Buffalo (City),1039970,1.2 MI E JCT SH 198 & I90,198 198 53011015,SCAJAQUADA CREEK,NYSDOT,1960,10/17/2018,N
5,Erie,Buffalo (City),103989F,JCT SH 198 & I190,198 EB On Ramp,RELIEF,NYSDOT,1963,11/28/2018,N
5,Erie,Buffalo (City),103989E,JCT.RTS.198 & I-190,198 WB off Ramp,SCAJAQUADA CREEK,NYSDOT,1963,10/27/2018,N
5,Erie,Buffalo (City),103989A,JCT.RTS.198 & I-190,198 WB to 190I NB,NIAGARA ST RTE266,NYSDOT,1963,12/12/2018,N
5,Erie,Buffalo (City),2043900,JCT S.H.266 & S.H.198,266,SCAJAQUADA CREEK,City,1962,11/20/2018,N
5,Erie,Buffalo (City),1069970,JCT RTE 33 & MICHIGAN AVE,33   33 53011013,MICHIGAN AVE,NYSDOT,1980,04/23/2018,N
5,Erie,Buffalo (City),1069960,JCT MICHIGAN AV&KENS EXPY,33   33 53011013,MICHIGAN AVE,NYSDOT,1980,04/23/2018,N
5,Erie,Buffalo (City),2047241,0.6 KM S JCT RTS 384 $198,384 X  SB,SCAJAQUADA CREEK,City,1998,11/12/2018,N
5,Erie,Buffalo (City),2047242,0.4 MI S JCT RTS 384 &198,384 X NB,SCAJAQUADA CREEK,City,1999,11/12/2018,N
5,Erie,Buffalo (City),1074270,3.3 MI N JCT SH 5 & SH179,5    5 53023003,BIKE PATH,NYSDOT,1991,04/15/2019,N
5,Erie,Buffalo (City),1079110,2.7 M. S. OF JCT I-190 &,5 5 53023010,Tifft Nature Preserve Access Road,NYSDOT,2009,10/23/2019,N
5,Erie,Buffalo (City),1079100,1.9 M S. OF JCT I-190 & R,5 5 53023021,MULTI USE PATH,NYSDOT,2009,11/14/2019,N
5,Erie,Buffalo (City),1078850,0.2 mi So. of Bflo Skyway,5 5 53023023,Outer Harbor Drive,NYSDOT,2009,11/14/2019,N
5,Erie,Buffalo (City),552015G,EXIT N7 OF I190,950EX,190IX,NYSDOT,1956,08/12/2019,N
5,Erie,Buffalo (City),100157C,JCT OF SH 5 & I190,951KX,BUFFALO SKYWAY,NYSDOT,1969,11/15/2018,N
5,Erie,Buffalo (City),2260760,1.3 MI N JCT I-190 ' 198,ACCESS ROAD,CORNELIUS CREEK,City,1956,11/08/2018,N
5,Erie,Buffalo (City),2257630,0.9 MI.NE JCT RTS 5 & 198,AMHERST STREET,CSXT,City,1909,10/12/2018,N
5,Erie,Buffalo (City),2260420,.4 MI NW JCT SH 16 & I190,BABCOCK STREET,NORFOLK SOUTHERN,City,2010,11/13/2018,N
5,Erie,Buffalo (City),1022609,1.6 MI NE JCT RTS 33 + 5,BEST STREET,33  33 53011026,NYSDOT,1963,11/06/2019,N
5,Erie,Buffalo (City),2260690,NW QUAD OF CAZENOVIA PARK,CAZENOVIA STREET,CAZENOVIA CREEK,City,1953,07/10/2018,Y
5,Erie,Buffalo (City),1022730,4.0 MI NE JCT RTS 33 + 5,DEERFIELD AVENVE,33  33 53011050,NYSDOT,1968,12/10/2018,N
5,Erie,Buffalo (City),1022660,2.9 MI NE JCT RTS 33 + 5,DELEVAN AVENUE,33   33 53011039,NYSDOT,1965,12/05/2018,N
5,Erie,Buffalo (City),2260540,.5 MI N JCT SH 198 & SH33,DEWEY AVENUE,CSXT,City,1909,08/24/2019,Y
5,Erie,Buffalo (City),1022610,1.7 MI NE JCT RTS 33 + 5,DODGE STREET,33  33 53011027,NYSDOT,1963,10/12/2018,N
5,Erie,Buffalo (City),1022670,2.9 MI NE JCT RTS 33 + 5,EAST BOUND RAMP,33   33 53011039,NYSDOT,1965,09/17/2018,N
5,Erie,Buffalo (City),1022640,2.4 MI NE JCT RTS 33 + 5,EAST FERRY ST,33  33 53011034,NYSDOT,1970,11/29/2018,N
5,Erie,Buffalo (City),1022630,2.1 MI NE JCT RTS 33 + 5,EAST UTICA ST,33  33 53011032,NYSDOT,1970,11/29/2018,N
5,Erie,Buffalo (City),1022780,5.3 MI NE JCT RTS 33 + 5,EDISON STREET,33  33 53011063,NYSDOT,1967,11/30/2018,N
5,Erie,Buffalo (City),1022790,5.4 MI NE JCT RTS 33 + 5,EGGERT ROAD,33  33 53012000,NYSDOT,1968,11/30/2018,N
5,Erie,Buffalo (City),2255280,.9 MI W JCT I190 & SEN ST,ELK STREET,NS & CSX Railroad,City,1970,09/05/2019,Y
5,Erie,Buffalo (City),1039969,1.4 MI E JCT RT 198 +I-90,ELMWOOD AVENUE,198 198 53011014,NYSDOT,2016,11/19/2018,N
5,Erie,Buffalo (City),2260670,0.7 MI NW RTE 5'BUFFALO R,ERIE ST & PERRY,CSX TRANS/AMTRAK,City,1945,10/03/2018,Y
5,Erie,Buffalo (City),1022700,3.3 MI NE JCT RTS 33 + 5,FILLMORE AVENUE,33  33 53011043,NYSDOT,1965,12/10/2018,N
5,Erie,Buffalo (City),1039910,.8 MI NE JCT SH198 & I190,GRANT STREET,198 198 53011008,NYSDOT,1960,05/01/2019,N
5,Erie,Buffalo (City),1022720,3.9 MI NE JCT RTS 33 + 5,GRIDER STREET,33  33 53011049,NYSDOT,1968,11/25/2019,Y
5,Erie,Buffalo (City),2260410,1.2 MI E JCT SH 5 & I190,HAMBURG STREET,EXCHANGE ST (& CSX),City,1998,10/18/2018,N
5,Erie,Buffalo (City),1022590,1.4 MI NE JCT RTS 33 + 5,HIGH STREET,33  33 53011024,NYSDOT,1963,10/12/2018,N
5,Erie,Buffalo (City),2260550,.5 MI NORTH OF SOUTH PARK,HOPKINS STREET,BUFF & PITTSBURGH,City,1982,10/18/2018,N
5,Erie,Buffalo (City),1022710,3.7 MI NE JCT RTS 33 + 5,HOSPITAL DRIVE,33  33 53011047,NYSDOT,1968,12/10/2018,N
5,Erie,Buffalo (City),1022570,1.0 MI NE JCT RTS 33 + 5,JEFFERSON AVENUE,33  33 53011020,NYSDOT,1963,10/12/2018,N
5,Erie,Buffalo (City),2260560,0.6 MI NE JCT RTS 5 & 198,JEWETT AVENUE,CSXT/CN/D&H,City,1909,10/11/2018,N
5,Erie,Buffalo (City),1040000,1 MI E JCT SH198 & SH384,KENSINGTON AVENUE,198 198 53011030,NYSDOT,1952,09/18/2019,N
5,Erie,Buffalo (City),2260570,0.3 MI N JCT RTS 198 & 33,KENSINGTON AVENUE,CSXT,City,1990,10/12/2018,N
5,Erie,Buffalo (City),2260580,0.5 MI NE JCT RTS 5 & 198,LEROY AVENUE,CSXT/CN/D&H,City,1909,10/11/2018,N
5,Erie,Buffalo (City),2260460,0.5 MI W JCT RTS 198 '384,LINCOLN PARKWAY,SCAJAQUADA CREEK,City,1900,11/15/2018,N
5,Erie,Buffalo (City),5512290,0.8 MI E JCT RTS I190 < 5,LOUISIANA STREET,190IX,NYS Thruway Authority,1960,11/25/2019,Y
5,Erie,Buffalo (City),2263940,0.1 MI S JCT RTS I190 ' 5,MAIN AND PEARL ST,CSX TRANS/AMTRAK,City,1944,08/14/2019,N
5,Erie,Buffalo (City),2260610,.2 MI SE JCT SH 5 & SH 16,MICHIGAN AVENUE,190I,City,2003,08/19/2019,N
5,Erie,Buffalo (City),2260450,.3 MI SW JCT SH5 & BUF RV,MICHIGAN AVENUE,BUFFALO RIVER,City,1930,12/05/2018,N
5,Erie,Buffalo (City),1022620,1.9 MI NE JCT RTS 33 + 5,NORTHAMPTON ST,33  33 53011029,NYSDOT,1963,11/29/2018,N
5,Erie,Buffalo (City),5043930,1.1 MI S JCT RTS 266 +325,NY 266 NIAGARA ST,190IX NB RAMP TO NY 266,NYS Thruway Authority,1956,08/10/2018,N
5,Erie,Buffalo (City),2260430,2.6 MI SE SH5 & BUFF RVR,OHIO STREET,BUFFALO RIVER,City,1961,11/26/2019,Y
5,Erie,Buffalo (City),2260620,1.5 MI S JCT SH5 & BUF RV,OHIO STREET,CSX TRANSPRTATION,City,1962,10/16/2018,N
5,Erie,Buffalo (City),5516290,0.6 m N JCT PRTR AV &I190,PEACE BRIDGE,190IX,Peace Bridge Authority (aka Buffalo And Ft. Erie Pub Br.Auth),1927,12/28/2019,N
5,Erie,Buffalo (City),100157B,JCT. OF RTS 5 + I190,PEARL ST OFF RAMP,FRANKLIN STREET,NYSDOT,1955,12/06/2018,N
5,Erie,Buffalo (City),5512560,1.4 MI SSE PEACE BRIDGE,PORTER AVENUE,190IX,NYS Thruway Authority,2016,09/28/2018,N
5,Erie,Buffalo (City),5512570,1.3 MI SSE OF PEACE BRIDG,Porter Avenue Ramp,190 IX NB Exit N9,NYS Thruway Authority,1969,08/28/2019,N
5,Erie,Buffalo (City),2260440,JCT WILLIAM'BUFF CITY LI,QUEEN STREET,WILLIAM STREET,City,1936,11/15/2018,N
5,Erie,Buffalo (City),5512170,0.7 MI W I-90,S OGDEN ST,190IX,NYS Thruway Authority,2003,09/24/2018,N
5,Erie,Buffalo (City),2011980,2 MI E JCT SH 5 & SH 16,S.H.16 EB,CSX TRANS/AMTRAK,City,1998,09/25/2018,N
5,Erie,Buffalo (City),2260730,0.7 MI SW RTE 354' I-90,SOUTH OGDEN ST,BUFFALO RIVER,City,1974,09/23/2019,Y
5,Erie,Buffalo (City),2256770,1.4 MI SE JCT I190 & SH 5,SOUTH PARK AVE,CSX TRANSPRTATION,City,1981,10/09/2018,N
5,Erie,Buffalo (City),2257540,2 MI SE JCT I190 & SH 5,SOUTH PARK AVE,NORFOLK SOUTHERN,City,1981,11/05/2018,N
5,Erie,Buffalo (City),2260650,1.9 MI SE JCT SH5 & BUF R,SOUTH PARK AVENUE,BUFFALO RIVER,City,1952,12/11/2018,N
5,Erie,Buffalo (City),2260590,NW QUAD OF SOUTH PARK,SOUTH PARK LOOP,SOUTH PARK LAKE,City,1920,11/18/2019,Y
5,Erie,Buffalo (City),2260720,0.8 MI SW JCT RTS 16 & 62,SOUTHSIDE PARKWAY,CAZENOVIA CREEK,City,2001,07/31/2019,N
5,Erie,Buffalo (City),2260740,1.2 MI SW JCT RT 16 & 62,STEVENSON STREET,CAZENOVIA CREEK,City,2000,11/14/2018,N
5,Erie,Buffalo (City),2260640,2.3 MI SW JCT SH16 & US62,TIFFT STREET,CSX TRANS/AMTRAK,City,1995,09/28/2018,N
5,Erie,Buffalo (City),7708440,.5 MI N JCT I190 & SH198,UNITY ISLAND ACCESS ROAD,190IX,Railroad,1909,10/30/2019,Y
5,Erie,Buffalo (City),2028330,JCT RT 62 + BUFFALO RIVER,US ROUTE 62,BUFFALO RIVER,City,2017,11/25/2019,N
5,Erie,Buffalo (City),2028320,JCT US 62 & CAZENOVIA CRK,US ROUTE 62,CAZENOVIA CREEK,City,2017,11/25/2019,N
5,Erie,Buffalo (City),2260710,CENTER OF CAZENOVIA PARK,WARREN SPAHN WAY,CAZENOVIA CREEK,City,1930,06/26/2019,N
5,Erie,Buffalo (City),2260520,0.1 MI E JCT RTS 5 'I-190,WASHINGTON STREET,190IX,City,1986,10/23/2018,N
5,Erie,Buffalo (City),2260660,2.5 MI S JCT RTS I190<198,WEST FERRY STREET,BLACK ROCK CANAL,City,1913,10/08/2019,N
5,Erie,Buffalo (City),5512180,1.4 MI W I190 TOLLGATE,Weiss Street,190 IX,NYS Thruway Authority,1957,09/19/2018,N
5,Erie,Cheektowaga (Town),1015550,.5 MI N JCT US 20 & SH354,20  78 53021313,SLATE BOTTM CREEK,NYSDOT,1993,07/01/2019,N
5,Erie,Cheektowaga (Town),1022820,0.9 MI W JCT RT 33 & I-90,33  33 53012007,240 240 53011345,NYSDOT,1967,07/17/2019,N
5,Erie,Cheektowaga (Town),1022831,.3 MILE W JCT SH 33 & I90,33  33 53012014,ROSARY BOULEVARD,NYSDOT,1967,04/25/2018,N
